Current (A)= 1.0E-5
Energy (V)= 8000.0
Mass (u)= 40.0
Emittance (m-rad)= 9.45E-7

    Z      	  a (m)    	   a'    	  b (m) 	   b'
2.19426E-2	8.209551E-4	-5.554693E-2	8.537959E-4	-3.314804E-2
2.19585E-2	8.200725E-4	-5.547034E-2	8.532682E-4	-3.322544E-2
2.19744E-2	8.191911E-4	-5.539384E-2	8.527393E-4	-3.330279E-2
2.19903E-2	8.18311E-4	-5.531741E-2	8.522092E-4	-3.338009E-2
2.20062E-2	8.17432E-4	-5.524107E-2	8.516778E-4	-3.345734E-2
2.20221E-2	8.165543E-4	-5.51648E-2	8.511452E-4	-3.353455E-2
2.2038E-2	8.156778E-4	-5.508861E-2	8.506114E-4	-3.36117E-2
2.20539E-2	8.148025E-4	-5.501251E-2	8.500764E-4	-3.36888E-2
2.20698E-2	8.139284E-4	-5.493648E-2	8.495401E-4	-3.376586E-2
2.20857E-2	8.130555E-4	-5.486053E-2	8.490026E-4	-3.384286E-2
2.21016E-2	8.121838E-4	-5.478466E-2	8.484639E-4	-3.391981E-2
2.21175E-2	8.113134E-4	-5.470887E-2	8.47924E-4	-3.399671E-2
2.21334E-2	8.104441E-4	-5.463316E-2	8.473828E-4	-3.407356E-2
2.21493E-2	8.09576E-4	-5.455753E-2	8.468404E-4	-3.415036E-2
2.21652E-2	8.087092E-4	-5.448198E-2	8.462968E-4	-3.422711E-2
2.21811E-2	8.078435E-4	-5.44065E-2	8.45752E-4	-3.430381E-2
2.2197E-2	8.06979E-4	-5.433111E-2	8.45206E-4	-3.438045E-2
2.22129E-2	8.061158E-4	-5.425579E-2	8.446587E-4	-3.445705E-2
2.22288E-2	8.052537E-4	-5.418055E-2	8.441103E-4	-3.453359E-2
2.22447E-2	8.043928E-4	-5.410539E-2	8.435606E-4	-3.461008E-2
2.22606E-2	8.035331E-4	-5.403031E-2	8.430097E-4	-3.468652E-2
2.22765E-2	8.026747E-4	-5.395531E-2	8.424575E-4	-3.476291E-2
2.22924E-2	8.018174E-4	-5.388038E-2	8.419042E-4	-3.483925E-2
2.23083E-2	8.009613E-4	-5.380553E-2	8.413496E-4	-3.491554E-2
2.23242E-2	8.001063E-4	-5.373076E-2	8.407939E-4	-3.499177E-2
2.23401E-2	7.992526E-4	-5.365606E-2	8.402369E-4	-3.506795E-2
2.2356E-2	7.984001E-4	-5.358145E-2	8.396787E-4	-3.514408E-2
2.23719E-2	7.975487E-4	-5.350691E-2	8.391193E-4	-3.522015E-2
2.23878E-2	7.966986E-4	-5.343245E-2	8.385587E-4	-3.529618E-2
2.24037E-2	7.958496E-4	-5.335806E-2	8.379969E-4	-3.537215E-2
2.24196E-2	7.950018E-4	-5.328375E-2	8.374339E-4	-3.544807E-2
2.24355E-2	7.941552E-4	-5.320952E-2	8.368697E-4	-3.552393E-2
2.24514E-2	7.933097E-4	-5.313537E-2	8.363042E-4	-3.559975E-2
2.24673E-2	7.924654E-4	-5.306129E-2	8.357376E-4	-3.56755E-2
2.24832E-2	7.916224E-4	-5.298729E-2	8.351697E-4	-3.575121E-2
2.24991E-2	7.907805E-4	-5.291337E-2	8.346007E-4	-3.582686E-2
2.2515E-2	7.899397E-4	-5.283952E-2	8.340304E-4	-3.590246E-2
2.25309E-2	7.891002E-4	-5.276575E-2	8.33459E-4	-3.597801E-2
2.25468E-2	7.882618E-4	-5.269205E-2	8.328863E-4	-3.60535E-2
2.25627E-2	7.874245E-4	-5.261843E-2	8.323125E-4	-3.612894E-2
2.25786E-2	7.865885E-4	-5.254489E-2	8.317374E-4	-3.620432E-2
2.25945E-2	7.857536E-4	-5.247142E-2	8.311612E-4	-3.627966E-2
2.26104E-2	7.849199E-4	-5.239803E-2	8.305838E-4	-3.635493E-2
2.26263E-2	7.840874E-4	-5.232471E-2	8.300051E-4	-3.643015E-2
2.26422E-2	7.83256E-4	-5.225147E-2	8.294253E-4	-3.650532E-2
2.26581E-2	7.824258E-4	-5.21783E-2	8.288442E-4	-3.658044E-2
2.2674E-2	7.815967E-4	-5.210521E-2	8.28262E-4	-3.66555E-2
2.26899E-2	7.807688E-4	-5.20322E-2	8.276786E-4	-3.67305E-2
2.27058E-2	7.799421E-4	-5.195925E-2	8.27094E-4	-3.680545E-2
2.27217E-2	7.791165E-4	-5.188639E-2	8.265082E-4	-3.688034E-2
2.27376E-2	7.782921E-4	-5.18136E-2	8.259212E-4	-3.695518E-2
2.27535E-2	7.774688E-4	-5.174088E-2	8.25333E-4	-3.702997E-2
2.27694E-2	7.766467E-4	-5.166824E-2	8.247436E-4	-3.71047E-2
2.27853E-2	7.758258E-4	-5.159567E-2	8.241531E-4	-3.717937E-2
2.28012E-2	7.75006E-4	-5.152318E-2	8.235613E-4	-3.725399E-2
2.28171E-2	7.741874E-4	-5.145076E-2	8.229684E-4	-3.732855E-2
2.2833E-2	7.733699E-4	-5.137842E-2	8.223743E-4	-3.740306E-2
2.28489E-2	7.725535E-4	-5.130615E-2	8.21779E-4	-3.747751E-2
2.28648E-2	7.717383E-4	-5.123395E-2	8.211825E-4	-3.755191E-2
2.28807E-2	7.709243E-4	-5.116183E-2	8.205848E-4	-3.762625E-2
2.28966E-2	7.701114E-4	-5.108978E-2	8.19986E-4	-3.770053E-2
2.29125E-2	7.692996E-4	-5.10178E-2	8.19386E-4	-3.777476E-2
2.29284E-2	7.68489E-4	-5.09459E-2	8.187848E-4	-3.784893E-2
2.29443E-2	7.676795E-4	-5.087407E-2	8.181824E-4	-3.792305E-2
2.29602E-2	7.668712E-4	-5.080232E-2	8.175788E-4	-3.799711E-2
2.29761E-2	7.66064E-4	-5.073063E-2	8.169741E-4	-3.807111E-2
2.2992E-2	7.65258E-4	-5.065902E-2	8.163681E-4	-3.814505E-2
2.30079E-2	7.644531E-4	-5.058749E-2	8.15761E-4	-3.821894E-2
2.30238E-2	7.636493E-4	-5.051602E-2	8.151528E-4	-3.829277E-2
2.30397E-2	7.628467E-4	-5.044463E-2	8.145433E-4	-3.836655E-2
2.30556E-2	7.620452E-4	-5.037332E-2	8.139327E-4	-3.844026E-2
2.30715E-2	7.612448E-4	-5.030207E-2	8.133209E-4	-3.851392E-2
2.30874E-2	7.604456E-4	-5.02309E-2	8.12708E-4	-3.858752E-2
2.31033E-2	7.596474E-4	-5.01598E-2	8.120939E-4	-3.866107E-2
2.31192E-2	7.588505E-4	-5.008877E-2	8.114786E-4	-3.873456E-2
2.31351E-2	7.580546E-4	-5.001781E-2	8.108621E-4	-3.880798E-2
2.3151E-2	7.572599E-4	-4.994693E-2	8.102445E-4	-3.888136E-2
2.31669E-2	7.564663E-4	-4.987612E-2	8.096257E-4	-3.895467E-2
2.31828E-2	7.556738E-4	-4.980538E-2	8.090057E-4	-3.902792E-2
2.31987E-2	7.548825E-4	-4.973471E-2	8.083846E-4	-3.910112E-2
2.32146E-2	7.540923E-4	-4.966411E-2	8.077623E-4	-3.917426E-2
2.32305E-2	7.533032E-4	-4.959358E-2	8.071388E-4	-3.924734E-2
2.32464E-2	7.525152E-4	-4.952313E-2	8.065142E-4	-3.932036E-2
2.32623E-2	7.517283E-4	-4.945275E-2	8.058885E-4	-3.939333E-2
2.32782E-2	7.509426E-4	-4.938244E-2	8.052615E-4	-3.946623E-2
2.32941E-2	7.50158E-4	-4.931219E-2	8.046334E-4	-3.953908E-2
2.331E-2	7.493745E-4	-4.924202E-2	8.040042E-4	-3.961186E-2
2.332E-2	7.488821E-4	-4.924127E-2	8.036081E-4	-3.961111E-2
2.333E-2	7.483897E-4	-4.924051E-2	8.03212E-4	-3.961035E-2
2.334E-2	7.478972E-4	-4.923975E-2	8.028159E-4	-3.96096E-2
2.335E-2	7.474049E-4	-4.923899E-2	8.024198E-4	-3.960884E-2
2.336E-2	7.469125E-4	-4.923823E-2	8.020237E-4	-3.960809E-2
2.337E-2	7.464201E-4	-4.923747E-2	8.016276E-4	-3.960733E-2
2.338E-2	7.459277E-4	-4.923671E-2	8.012315E-4	-3.960658E-2
2.339E-2	7.454354E-4	-4.923595E-2	8.008355E-4	-3.960582E-2
2.34E-2	7.44943E-4	-4.923519E-2	8.004394E-4	-3.960506E-2
2.341E-2	7.444507E-4	-4.923443E-2	8.000434E-4	-3.96043E-2
2.342E-2	7.439583E-4	-4.923366E-2	7.996473E-4	-3.960355E-2
2.343E-2	7.43466E-4	-4.92329E-2	7.992513E-4	-3.960279E-2
2.344E-2	7.429737E-4	-4.923214E-2	7.988553E-4	-3.960203E-2
2.345E-2	7.424813E-4	-4.923137E-2	7.984593E-4	-3.960127E-2
2.346E-2	7.41989E-4	-4.923061E-2	7.980632E-4	-3.960051E-2
2.347E-2	7.414967E-4	-4.922984E-2	7.976672E-4	-3.959975E-2
2.348E-2	7.410044E-4	-4.922908E-2	7.972713E-4	-3.959899E-2
2.349E-2	7.405121E-4	-4.922831E-2	7.968753E-4	-3.959823E-2
2.35E-2	7.400199E-4	-4.922755E-2	7.964793E-4	-3.959746E-2
2.351E-2	7.395276E-4	-4.922678E-2	7.960833E-4	-3.95967E-2
2.352E-2	7.390353E-4	-4.922601E-2	7.956874E-4	-3.959594E-2
2.353E-2	7.385431E-4	-4.922525E-2	7.952914E-4	-3.959518E-2
2.354E-2	7.380508E-4	-4.922448E-2	7.948954E-4	-3.959441E-2
2.355E-2	7.375586E-4	-4.922371E-2	7.944995E-4	-3.959365E-2
2.356E-2	7.370663E-4	-4.922294E-2	7.941036E-4	-3.959288E-2
2.357E-2	7.365741E-4	-4.922217E-2	7.937077E-4	-3.959212E-2
2.358E-2	7.360819E-4	-4.92214E-2	7.933117E-4	-3.959135E-2
2.359E-2	7.355897E-4	-4.922063E-2	7.929158E-4	-3.959059E-2
2.36E-2	7.350975E-4	-4.921986E-2	7.925199E-4	-3.958982E-2
2.361E-2	7.346053E-4	-4.921909E-2	7.92124E-4	-3.958905E-2
2.362E-2	7.341131E-4	-4.921832E-2	7.917281E-4	-3.958829E-2
2.363E-2	7.336209E-4	-4.921754E-2	7.913323E-4	-3.958752E-2
2.364E-2	7.331288E-4	-4.921677E-2	7.909364E-4	-3.958675E-2
2.365E-2	7.326366E-4	-4.9216E-2	7.905405E-4	-3.958598E-2
2.366E-2	7.321444E-4	-4.921522E-2	7.901447E-4	-3.958521E-2
2.367E-2	7.316523E-4	-4.921445E-2	7.897488E-4	-3.958444E-2
2.368E-2	7.311602E-4	-4.921367E-2	7.89353E-4	-3.958367E-2
2.369E-2	7.30668E-4	-4.92129E-2	7.889571E-4	-3.95829E-2
2.37E-2	7.301759E-4	-4.921212E-2	7.885613E-4	-3.958213E-2
2.371E-2	7.296838E-4	-4.921135E-2	7.881655E-4	-3.958136E-2
2.372E-2	7.291917E-4	-4.921057E-2	7.877697E-4	-3.958059E-2
2.373E-2	7.286996E-4	-4.920979E-2	7.873739E-4	-3.957982E-2
2.374E-2	7.282075E-4	-4.920902E-2	7.869781E-4	-3.957904E-2
2.375E-2	7.277154E-4	-4.920824E-2	7.865823E-4	-3.957827E-2
2.376E-2	7.272233E-4	-4.920746E-2	7.861865E-4	-3.95775E-2
2.377E-2	7.267312E-4	-4.920668E-2	7.857908E-4	-3.957672E-2
2.378E-2	7.262392E-4	-4.92059E-2	7.85395E-4	-3.957595E-2
2.379E-2	7.257471E-4	-4.920512E-2	7.849992E-4	-3.957517E-2
2.38E-2	7.252551E-4	-4.920434E-2	7.846035E-4	-3.95744E-2
2.381E-2	7.24763E-4	-4.920356E-2	7.842078E-4	-3.957362E-2
2.382E-2	7.24271E-4	-4.920278E-2	7.83812E-4	-3.957284E-2
2.383E-2	7.23779E-4	-4.920199E-2	7.834163E-4	-3.957207E-2
2.384E-2	7.23287E-4	-4.920121E-2	7.830206E-4	-3.957129E-2
2.385E-2	7.22795E-4	-4.920043E-2	7.826249E-4	-3.957051E-2
2.386E-2	7.22303E-4	-4.919964E-2	7.822292E-4	-3.956973E-2
2.387E-2	7.21811E-4	-4.919886E-2	7.818335E-4	-3.956895E-2
2.388E-2	7.21319E-4	-4.919808E-2	7.814378E-4	-3.956817E-2
2.389E-2	7.20827E-4	-4.919729E-2	7.810421E-4	-3.956739E-2
2.39E-2	7.20335E-4	-4.919651E-2	7.806464E-4	-3.956661E-2
2.391E-2	7.198431E-4	-4.919572E-2	7.802508E-4	-3.956583E-2
2.392E-2	7.193511E-4	-4.919493E-2	7.798551E-4	-3.956505E-2
2.393E-2	7.188592E-4	-4.919415E-2	7.794595E-4	-3.956427E-2
2.394E-2	7.183672E-4	-4.919336E-2	7.790638E-4	-3.956349E-2
2.395E-2	7.178753E-4	-4.919257E-2	7.786682E-4	-3.95627E-2
2.396E-2	7.173834E-4	-4.919178E-2	7.782726E-4	-3.956192E-2
2.397E-2	7.168915E-4	-4.919099E-2	7.77877E-4	-3.956113E-2
2.398E-2	7.163996E-4	-4.91902E-2	7.774814E-4	-3.956035E-2
2.399E-2	7.159077E-4	-4.918941E-2	7.770858E-4	-3.955957E-2
2.4E-2	7.154158E-4	-4.918862E-2	7.766902E-4	-3.955878E-2
2.401E-2	7.149239E-4	-4.918783E-2	7.762946E-4	-3.955799E-2
2.402E-2	7.14432E-4	-4.918704E-2	7.75899E-4	-3.955721E-2
2.403E-2	7.139401E-4	-4.918625E-2	7.755034E-4	-3.955642E-2
2.404E-2	7.134483E-4	-4.918545E-2	7.751079E-4	-3.955563E-2
2.405E-2	7.129564E-4	-4.918466E-2	7.747123E-4	-3.955485E-2
2.406E-2	7.124646E-4	-4.918387E-2	7.743168E-4	-3.955406E-2
2.407E-2	7.119728E-4	-4.918307E-2	7.739213E-4	-3.955327E-2
2.408E-2	7.114809E-4	-4.918228E-2	7.735257E-4	-3.955248E-2
2.409E-2	7.109891E-4	-4.918148E-2	7.731302E-4	-3.955169E-2
2.41E-2	7.104973E-4	-4.918069E-2	7.727347E-4	-3.95509E-2
2.411E-2	7.100055E-4	-4.917989E-2	7.723392E-4	-3.955011E-2
2.412E-2	7.095137E-4	-4.917909E-2	7.719437E-4	-3.954932E-2
2.413E-2	7.090219E-4	-4.91783E-2	7.715482E-4	-3.954853E-2
2.414E-2	7.085301E-4	-4.91775E-2	7.711527E-4	-3.954773E-2
2.415E-2	7.080384E-4	-4.91767E-2	7.707572E-4	-3.954694E-2
2.416E-2	7.075466E-4	-4.91759E-2	7.703618E-4	-3.954615E-2
2.417E-2	7.070549E-4	-4.91751E-2	7.699663E-4	-3.954535E-2
2.418E-2	7.065631E-4	-4.91743E-2	7.695709E-4	-3.954456E-2
2.419E-2	7.060714E-4	-4.91735E-2	7.691754E-4	-3.954377E-2
2.42E-2	7.055796E-4	-4.91727E-2	7.6878E-4	-3.954297E-2
2.421E-2	7.050879E-4	-4.91719E-2	7.683846E-4	-3.954218E-2
2.422E-2	7.045962E-4	-4.91711E-2	7.679892E-4	-3.954138E-2
2.423E-2	7.041045E-4	-4.91703E-2	7.675937E-4	-3.954058E-2
2.424E-2	7.036128E-4	-4.916949E-2	7.671983E-4	-3.953979E-2
2.425E-2	7.031211E-4	-4.916869E-2	7.668029E-4	-3.953899E-2
2.426E-2	7.026294E-4	-4.916788E-2	7.664076E-4	-3.953819E-2
2.427E-2	7.021377E-4	-4.916708E-2	7.660122E-4	-3.953739E-2
2.428E-2	7.016461E-4	-4.916628E-2	7.656168E-4	-3.953659E-2
2.429E-2	7.011544E-4	-4.916547E-2	7.652215E-4	-3.953579E-2
2.43E-2	7.006628E-4	-4.916466E-2	7.648261E-4	-3.953499E-2
2.431E-2	7.001711E-4	-4.916386E-2	7.644308E-4	-3.953419E-2
2.43259E-2	6.993905E-4	-4.902464E-2	7.63801E-4	-3.968353E-2
2.43418E-2	6.986121E-4	-4.888558E-2	7.631688E-4	-3.983274E-2
2.43577E-2	6.97836E-4	-4.874667E-2	7.625343E-4	-3.998183E-2
2.43736E-2	6.97062E-4	-4.860791E-2	7.618974E-4	-4.013079E-2
2.43895E-2	6.962902E-4	-4.84693E-2	7.612581E-4	-4.027962E-2
2.44054E-2	6.955207E-4	-4.833084E-2	7.606165E-4	-4.042833E-2
2.44213E-2	6.947533E-4	-4.819253E-2	7.599725E-4	-4.057691E-2
2.44372E-2	6.939881E-4	-4.805437E-2	7.593262E-4	-4.072536E-2
2.44531E-2	6.932252E-4	-4.791636E-2	7.586774E-4	-4.087368E-2
2.4469E-2	6.924644E-4	-4.77785E-2	7.580264E-4	-4.102187E-2
2.44849E-2	6.917058E-4	-4.764079E-2	7.57373E-4	-4.116993E-2
2.45008E-2	6.909494E-4	-4.750322E-2	7.567172E-4	-4.131786E-2
2.45167E-2	6.901952E-4	-4.736581E-2	7.56059E-4	-4.146566E-2
2.45326E-2	6.894432E-4	-4.722854E-2	7.553986E-4	-4.161333E-2
2.45485E-2	6.886934E-4	-4.709142E-2	7.547357E-4	-4.176087E-2
2.45644E-2	6.879457E-4	-4.695444E-2	7.540706E-4	-4.190827E-2
2.45803E-2	6.872002E-4	-4.681761E-2	7.534031E-4	-4.205555E-2
2.45962E-2	6.864569E-4	-4.668092E-2	7.527332E-4	-4.220269E-2
2.46121E-2	6.857157E-4	-4.654438E-2	7.52061E-4	-4.234969E-2
2.4628E-2	6.849768E-4	-4.640798E-2	7.513865E-4	-4.249656E-2
2.46439E-2	6.8424E-4	-4.627173E-2	7.507096E-4	-4.26433E-2
2.46598E-2	6.835053E-4	-4.613562E-2	7.500304E-4	-4.27899E-2
2.46757E-2	6.827729E-4	-4.599966E-2	7.493489E-4	-4.293637E-2
2.46916E-2	6.820425E-4	-4.586383E-2	7.486651E-4	-4.30827E-2
2.47075E-2	6.813144E-4	-4.572815E-2	7.479789E-4	-4.322889E-2
2.47234E-2	6.805884E-4	-4.559262E-2	7.472904E-4	-4.337495E-2
2.47393E-2	6.798645E-4	-4.545722E-2	7.465996E-4	-4.352087E-2
2.47552E-2	6.791428E-4	-4.532196E-2	7.459064E-4	-4.366665E-2
2.47711E-2	6.784233E-4	-4.518685E-2	7.45211E-4	-4.38123E-2
2.4787E-2	6.777059E-4	-4.505187E-2	7.445132E-4	-4.39578E-2
2.48029E-2	6.769907E-4	-4.491704E-2	7.438131E-4	-4.410317E-2
2.48188E-2	6.762775E-4	-4.478234E-2	7.431107E-4	-4.42484E-2
2.48347E-2	6.755666E-4	-4.464778E-2	7.42406E-4	-4.439348E-2
2.48506E-2	6.748577E-4	-4.451337E-2	7.41699E-4	-4.453843E-2
2.48665E-2	6.74151E-4	-4.437909E-2	7.409897E-4	-4.468323E-2
2.48824E-2	6.734465E-4	-4.424494E-2	7.402781E-4	-4.48279E-2
2.48983E-2	6.727441E-4	-4.411094E-2	7.395642E-4	-4.497242E-2
2.49142E-2	6.720438E-4	-4.397707E-2	7.388479E-4	-4.51168E-2
2.49301E-2	6.713456E-4	-4.384334E-2	7.381294E-4	-4.526104E-2
2.4946E-2	6.706495E-4	-4.370974E-2	7.374086E-4	-4.540513E-2
2.49619E-2	6.699556E-4	-4.357628E-2	7.366856E-4	-4.554908E-2
2.49778E-2	6.692638E-4	-4.344295E-2	7.359602E-4	-4.569289E-2
2.49937E-2	6.685741E-4	-4.330976E-2	7.352325E-4	-4.583655E-2
2.50096E-2	6.678866E-4	-4.31767E-2	7.345026E-4	-4.598006E-2
2.50255E-2	6.672011E-4	-4.304378E-2	7.337704E-4	-4.612343E-2
2.50414E-2	6.665178E-4	-4.291099E-2	7.330359E-4	-4.626666E-2
2.50573E-2	6.658365E-4	-4.277834E-2	7.322991E-4	-4.640974E-2
2.50732E-2	6.651574E-4	-4.264581E-2	7.3156E-4	-4.655267E-2
2.50891E-2	6.644804E-4	-4.251342E-2	7.308187E-4	-4.669545E-2
2.5105E-2	6.638055E-4	-4.238116E-2	7.300751E-4	-4.683809E-2
2.51209E-2	6.631327E-4	-4.224903E-2	7.293293E-4	-4.698058E-2
2.51368E-2	6.62462E-4	-4.211703E-2	7.285811E-4	-4.712291E-2
2.51527E-2	6.617934E-4	-4.198517E-2	7.278307E-4	-4.72651E-2
2.51686E-2	6.611268E-4	-4.185343E-2	7.270781E-4	-4.740715E-2
2.51845E-2	6.604624E-4	-4.172182E-2	7.263232E-4	-4.754904E-2
2.52004E-2	6.598001E-4	-4.159034E-2	7.25566E-4	-4.769078E-2
2.52163E-2	6.591398E-4	-4.145899E-2	7.248066E-4	-4.783236E-2
2.52322E-2	6.584817E-4	-4.132777E-2	7.24045E-4	-4.79738E-2
2.52481E-2	6.578256E-4	-4.119668E-2	7.232811E-4	-4.811509E-2
2.5264E-2	6.571716E-4	-4.106572E-2	7.225149E-4	-4.825622E-2
2.52799E-2	6.565197E-4	-4.093488E-2	7.217465E-4	-4.83972E-2
2.52958E-2	6.558699E-4	-4.080417E-2	7.209759E-4	-4.853803E-2
2.53117E-2	6.552222E-4	-4.067358E-2	7.20203E-4	-4.867871E-2
2.53276E-2	6.545765E-4	-4.054312E-2	7.194279E-4	-4.881923E-2
2.53435E-2	6.539329E-4	-4.041279E-2	7.186506E-4	-4.895959E-2
2.53594E-2	6.532914E-4	-4.028258E-2	7.17871E-4	-4.90998E-2
2.53753E-2	6.526519E-4	-4.01525E-2	7.170892E-4	-4.923986E-2
2.53912E-2	6.520145E-4	-4.002254E-2	7.163052E-4	-4.937976E-2
2.54071E-2	6.513792E-4	-3.98927E-2	7.155189E-4	-4.95195E-2
2.5423E-2	6.507459E-4	-3.976299E-2	7.147304E-4	-4.965909E-2
2.54389E-2	6.501147E-4	-3.96334E-2	7.139398E-4	-4.979852E-2
2.54548E-2	6.494856E-4	-3.950394E-2	7.131469E-4	-4.993779E-2
2.54707E-2	6.488585E-4	-3.937459E-2	7.123517E-4	-5.00769E-2
2.54866E-2	6.482335E-4	-3.924537E-2	7.115544E-4	-5.021586E-2
2.55025E-2	6.476105E-4	-3.911627E-2	7.107549E-4	-5.035465E-2
2.55184E-2	6.469896E-4	-3.898729E-2	7.099531E-4	-5.049329E-2
2.55343E-2	6.463707E-4	-3.885843E-2	7.091492E-4	-5.063177E-2
2.55502E-2	6.457539E-4	-3.872969E-2	7.08343E-4	-5.077008E-2
2.55661E-2	6.451391E-4	-3.860108E-2	7.075347E-4	-5.090824E-2
2.5582E-2	6.445263E-4	-3.847258E-2	7.067242E-4	-5.104624E-2
2.55979E-2	6.439157E-4	-3.83442E-2	7.059114E-4	-5.118407E-2
2.56138E-2	6.43307E-4	-3.821593E-2	7.050965E-4	-5.132174E-2
2.56297E-2	6.427004E-4	-3.808779E-2	7.042794E-4	-5.145925E-2
2.56456E-2	6.420958E-4	-3.795976E-2	7.034601E-4	-5.15966E-2
2.56615E-2	6.414933E-4	-3.783186E-2	7.026386E-4	-5.173378E-2
2.56774E-2	6.408928E-4	-3.770406E-2	7.01815E-4	-5.18708E-2
2.56933E-2	6.402943E-4	-3.757639E-2	7.009891E-4	-5.200766E-2
2.57092E-2	6.396978E-4	-3.744883E-2	7.001611E-4	-5.214435E-2
2.57251E-2	6.391034E-4	-3.732139E-2	6.993309E-4	-5.228087E-2
2.5741E-2	6.38511E-4	-3.719406E-2	6.984986E-4	-5.241723E-2
2.57569E-2	6.379206E-4	-3.706685E-2	6.976641E-4	-5.255343E-2
2.57728E-2	6.373323E-4	-3.693975E-2	6.968274E-4	-5.268945E-2
2.57887E-2	6.367459E-4	-3.681277E-2	6.959886E-4	-5.282532E-2
2.58046E-2	6.361616E-4	-3.66859E-2	6.951476E-4	-5.296101E-2
2.58205E-2	6.355793E-4	-3.655914E-2	6.943044E-4	-5.309654E-2
2.58364E-2	6.349991E-4	-3.64325E-2	6.934591E-4	-5.32319E-2
2.58523E-2	6.344208E-4	-3.630596E-2	6.926116E-4	-5.336709E-2
2.58682E-2	6.338445E-4	-3.617955E-2	6.91762E-4	-5.350211E-2
2.58841E-2	6.332703E-4	-3.605324E-2	6.909103E-4	-5.363696E-2
2.59E-2	6.32698E-4	-3.592704E-2	6.900564E-4	-5.377164E-2
2.593E-2	6.316203E-4	-3.592434E-2	6.884433E-4	-5.376896E-2
2.596E-2	6.305426E-4	-3.592163E-2	6.868302E-4	-5.376628E-2
2.599E-2	6.29465E-4	-3.591892E-2	6.852173E-4	-5.376359E-2
2.602E-2	6.283874E-4	-3.59162E-2	6.836044E-4	-5.376089E-2
2.605E-2	6.2731E-4	-3.591347E-2	6.819916E-4	-5.375819E-2
2.608E-2	6.262326E-4	-3.591074E-2	6.803789E-4	-5.375548E-2
2.611E-2	6.251553E-4	-3.5908E-2	6.787663E-4	-5.375277E-2
2.614E-2	6.240781E-4	-3.590526E-2	6.771537E-4	-5.375005E-2
2.617E-2	6.23001E-4	-3.590251E-2	6.755413E-4	-5.374732E-2
2.62E-2	6.21924E-4	-3.589975E-2	6.739289E-4	-5.374459E-2
2.623E-2	6.20847E-4	-3.589699E-2	6.723166E-4	-5.374185E-2
2.626E-2	6.197702E-4	-3.589422E-2	6.707044E-4	-5.373911E-2
2.629E-2	6.186934E-4	-3.589144E-2	6.690923E-4	-5.373636E-2
2.632E-2	6.176167E-4	-3.588866E-2	6.674802E-4	-5.37336E-2
2.635E-2	6.165401E-4	-3.588588E-2	6.658683E-4	-5.373084E-2
2.638E-2	6.154635E-4	-3.588308E-2	6.642564E-4	-5.372807E-2
2.641E-2	6.143871E-4	-3.588029E-2	6.626446E-4	-5.372529E-2
2.644E-2	6.133107E-4	-3.587748E-2	6.610329E-4	-5.372251E-2
2.647E-2	6.122344E-4	-3.587467E-2	6.594212E-4	-5.371972E-2
2.65E-2	6.111582E-4	-3.587185E-2	6.578097E-4	-5.371693E-2
2.653E-2	6.100821E-4	-3.586903E-2	6.561982E-4	-5.371412E-2
2.656E-2	6.090061E-4	-3.586619E-2	6.545868E-4	-5.371132E-2
2.659E-2	6.079302E-4	-3.586336E-2	6.529755E-4	-5.37085E-2
2.662E-2	6.068543E-4	-3.586051E-2	6.513643E-4	-5.370568E-2
2.665E-2	6.057785E-4	-3.585766E-2	6.497532E-4	-5.370285E-2
2.668E-2	6.047028E-4	-3.585481E-2	6.481421E-4	-5.370002E-2
2.671E-2	6.036272E-4	-3.585194E-2	6.465312E-4	-5.369718E-2
2.674E-2	6.025517E-4	-3.584907E-2	6.449203E-4	-5.369433E-2
2.677E-2	6.014763E-4	-3.58462E-2	6.433095E-4	-5.369148E-2
2.68E-2	6.004009E-4	-3.584332E-2	6.416988E-4	-5.368862E-2
2.683E-2	5.993257E-4	-3.584043E-2	6.400882E-4	-5.368575E-2
2.686E-2	5.982505E-4	-3.583753E-2	6.384777E-4	-5.368288E-2
2.689E-2	5.971754E-4	-3.583463E-2	6.368672E-4	-5.368E-2
2.692E-2	5.961004E-4	-3.583172E-2	6.352569E-4	-5.367711E-2
2.695E-2	5.950255E-4	-3.58288E-2	6.336466E-4	-5.367422E-2
2.698E-2	5.939507E-4	-3.582588E-2	6.320364E-4	-5.367131E-2
2.701E-2	5.92876E-4	-3.582295E-2	6.304263E-4	-5.366841E-2
2.704E-2	5.918013E-4	-3.582001E-2	6.288163E-4	-5.366549E-2
2.707E-2	5.907268E-4	-3.581707E-2	6.272064E-4	-5.366257E-2
2.71E-2	5.896523E-4	-3.581412E-2	6.255966E-4	-5.365964E-2
2.713E-2	5.885779E-4	-3.581116E-2	6.239868E-4	-5.36567E-2
2.716E-2	5.875036E-4	-3.580819E-2	6.223772E-4	-5.365376E-2
2.719E-2	5.864294E-4	-3.580522E-2	6.207676E-4	-5.365081E-2
2.722E-2	5.853553E-4	-3.580224E-2	6.191581E-4	-5.364785E-2
2.725E-2	5.842813E-4	-3.579926E-2	6.175487E-4	-5.364489E-2
2.728E-2	5.832074E-4	-3.579627E-2	6.159394E-4	-5.364191E-2
2.731E-2	5.821335E-4	-3.579327E-2	6.143302E-4	-5.363893E-2
