Current (A)= 1.0E-5
Energy (V)= 8000.0
Mass (u)= 40.0
Emittance (m-rad)= 9.45E-7

    Z      	  a (m)    	   a'    	  b (m) 	   b'
2.633E-2	1.324477E-4	1.265442E-2	1.336206E-4	-1.382752E-2
2.634E-2	1.325743E-4	1.266256E-2	1.334824E-4	-1.381947E-2
2.635E-2	1.327009E-4	1.267069E-2	1.333442E-4	-1.381141E-2
2.636E-2	1.328277E-4	1.26788E-2	1.332062E-4	-1.380334E-2
2.637E-2	1.329545E-4	1.268691E-2	1.330682E-4	-1.379526E-2
2.638E-2	1.330814E-4	1.2695E-2	1.329303E-4	-1.378716E-2
2.639E-2	1.332084E-4	1.270308E-2	1.327924E-4	-1.377905E-2
2.64E-2	1.333355E-4	1.271115E-2	1.326547E-4	-1.377093E-2
2.641E-2	1.334626E-4	1.271922E-2	1.32517E-4	-1.37628E-2
2.642E-2	1.335899E-4	1.272727E-2	1.323794E-4	-1.375466E-2
2.643E-2	1.337172E-4	1.273531E-2	1.322419E-4	-1.37465E-2
2.644E-2	1.338446E-4	1.274334E-2	1.321045E-4	-1.373834E-2
2.645E-2	1.339721E-4	1.275136E-2	1.319672E-4	-1.373016E-2
2.646E-2	1.340996E-4	1.275937E-2	1.318299E-4	-1.372196E-2
2.647E-2	1.342272E-4	1.276737E-2	1.316927E-4	-1.371376E-2
2.648E-2	1.34355E-4	1.277536E-2	1.315556E-4	-1.370554E-2
2.649E-2	1.344828E-4	1.278333E-2	1.314186E-4	-1.369731E-2
2.65E-2	1.346106E-4	1.27913E-2	1.312817E-4	-1.368907E-2
2.651E-2	1.347386E-4	1.279926E-2	1.311448E-4	-1.368081E-2
2.652E-2	1.348666E-4	1.280721E-2	1.310081E-4	-1.367255E-2
2.653E-2	1.349947E-4	1.281514E-2	1.308714E-4	-1.366427E-2
2.654E-2	1.351229E-4	1.282307E-2	1.307348E-4	-1.365598E-2
2.655E-2	1.352512E-4	1.283099E-2	1.305983E-4	-1.364767E-2
2.656E-2	1.353795E-4	1.283889E-2	1.304618E-4	-1.363935E-2
2.657E-2	1.35508E-4	1.284679E-2	1.303255E-4	-1.363102E-2
2.658E-2	1.356365E-4	1.285468E-2	1.301892E-4	-1.362268E-2
2.659E-2	1.357651E-4	1.286255E-2	1.30053E-4	-1.361432E-2
2.66E-2	1.358937E-4	1.287042E-2	1.299169E-4	-1.360595E-2
2.661E-2	1.360225E-4	1.287827E-2	1.297809E-4	-1.359757E-2
2.662E-2	1.361513E-4	1.288612E-2	1.29645E-4	-1.358918E-2
2.663E-2	1.362802E-4	1.289396E-2	1.295091E-4	-1.358077E-2
2.664E-2	1.364092E-4	1.290178E-2	1.293733E-4	-1.357235E-2
2.665E-2	1.365382E-4	1.29096E-2	1.292377E-4	-1.356392E-2
2.666E-2	1.366674E-4	1.291741E-2	1.291021E-4	-1.355547E-2
2.667E-2	1.367966E-4	1.29252E-2	1.289666E-4	-1.354701E-2
2.668E-2	1.369259E-4	1.293299E-2	1.288311E-4	-1.353854E-2
2.669E-2	1.370552E-4	1.294077E-2	1.286958E-4	-1.353005E-2
2.67E-2	1.371847E-4	1.294854E-2	1.285605E-4	-1.352155E-2
2.671E-2	1.373142E-4	1.295629E-2	1.284253E-4	-1.351304E-2
2.672E-2	1.374438E-4	1.296404E-2	1.282903E-4	-1.350451E-2
2.673E-2	1.375735E-4	1.297178E-2	1.281553E-4	-1.349597E-2
2.674E-2	1.377032E-4	1.297951E-2	1.280203E-4	-1.348741E-2
2.675E-2	1.378331E-4	1.298723E-2	1.278855E-4	-1.347885E-2
2.676E-2	1.37963E-4	1.299494E-2	1.277508E-4	-1.347027E-2
2.677E-2	1.38093E-4	1.300264E-2	1.276161E-4	-1.346167E-2
2.678E-2	1.38223E-4	1.301033E-2	1.274815E-4	-1.345306E-2
2.679E-2	1.383532E-4	1.301801E-2	1.27347E-4	-1.344444E-2
2.68E-2	1.384834E-4	1.302568E-2	1.272126E-4	-1.343581E-2
2.681E-2	1.386137E-4	1.303335E-2	1.270783E-4	-1.342716E-2
2.682E-2	1.387441E-4	1.3041E-2	1.269441E-4	-1.341849E-2
2.683E-2	1.388745E-4	1.304864E-2	1.2681E-4	-1.340982E-2
2.684E-2	1.39005E-4	1.305628E-2	1.266759E-4	-1.340113E-2
2.685E-2	1.391356E-4	1.30639E-2	1.265419E-4	-1.339242E-2
2.686E-2	1.392663E-4	1.307152E-2	1.264081E-4	-1.33837E-2
2.687E-2	1.393971E-4	1.307912E-2	1.262743E-4	-1.337497E-2
2.688E-2	1.395279E-4	1.308672E-2	1.261406E-4	-1.336622E-2
2.689E-2	1.396588E-4	1.309431E-2	1.260069E-4	-1.335746E-2
2.69E-2	1.397898E-4	1.310189E-2	1.258734E-4	-1.334868E-2
