    Z      	  a(m)    	   a'    	  b(m) 	   b'
2.30556E-2	1.083226E-3	-9.309767E-3	1.122815E-3	-9.230834E-3
2.30715E-2	1.083077E-3	-9.400307E-3	1.122669E-3	-9.135284E-3
2.30874E-2	1.082927E-3	-9.490834E-3	1.122525E-3	-9.039747E-3
2.31033E-2	1.082775E-3	-9.581348E-3	1.122382E-3	-8.944222E-3
2.31192E-2	1.082622E-3	-9.671849E-3	1.12224E-3	-8.848709E-3
2.31351E-2	1.082468E-3	-9.762336E-3	1.1221E-3	-8.753207E-3
2.3151E-2	1.082312E-3	-9.852811E-3	1.121962E-3	-8.657717E-3
2.31669E-2	1.082154E-3	-9.943272E-3	1.121825E-3	-8.562239E-3
2.31828E-2	1.081996E-3	-1.003372E-2	1.12169E-3	-8.466772E-3
2.31987E-2	1.081835E-3	-1.012415E-2	1.121556E-3	-8.371316E-3
2.32146E-2	1.081674E-3	-1.021458E-2	1.121424E-3	-8.275871E-3
2.32305E-2	1.08151E-3	-1.030498E-2	1.121293E-3	-8.180437E-3
2.32464E-2	1.081346E-3	-1.039537E-2	1.121163E-3	-8.085015E-3
2.32623E-2	1.08118E-3	-1.048575E-2	1.121036E-3	-7.989602E-3
2.32782E-2	1.081012E-3	-1.057612E-2	1.120909E-3	-7.894201E-3
2.32941E-2	1.080844E-3	-1.066647E-2	1.120785E-3	-7.79881E-3
2.331E-2	1.080673E-3	-1.07568E-2	1.120661E-3	-7.703429E-3
2.332E-2	1.080566E-3	-1.075628E-2	1.120584E-3	-7.702903E-3
2.333E-2	1.080458E-3	-1.075575E-2	1.120507E-3	-7.702377E-3
2.334E-2	1.080351E-3	-1.075522E-2	1.12043E-3	-7.701851E-3
2.335E-2	1.080243E-3	-1.07547E-2	1.120353E-3	-7.701325E-3
2.336E-2	1.080136E-3	-1.075417E-2	1.120276E-3	-7.700799E-3
2.337E-2	1.080028E-3	-1.075364E-2	1.120199E-3	-7.700273E-3
2.338E-2	1.07992E-3	-1.075312E-2	1.120122E-3	-7.699747E-3
2.339E-2	1.079813E-3	-1.075259E-2	1.120045E-3	-7.699221E-3
2.34E-2	1.079705E-3	-1.075206E-2	1.119968E-3	-7.698694E-3
2.341E-2	1.079598E-3	-1.075154E-2	1.119891E-3	-7.698168E-3
2.342E-2	1.07949E-3	-1.075101E-2	1.119814E-3	-7.697642E-3
2.343E-2	1.079383E-3	-1.075048E-2	1.119737E-3	-7.697115E-3
2.344E-2	1.079275E-3	-1.074995E-2	1.11966E-3	-7.696589E-3
2.345E-2	1.079168E-3	-1.074943E-2	1.119583E-3	-7.696062E-3
2.346E-2	1.07906E-3	-1.07489E-2	1.119506E-3	-7.695536E-3
2.347E-2	1.078953E-3	-1.074837E-2	1.11943E-3	-7.695009E-3
2.348E-2	1.078845E-3	-1.074784E-2	1.119353E-3	-7.694482E-3
2.349E-2	1.078738E-3	-1.074732E-2	1.119276E-3	-7.693956E-3
2.35E-2	1.07863E-3	-1.074679E-2	1.119199E-3	-7.693429E-3
2.351E-2	1.078523E-3	-1.074626E-2	1.119122E-3	-7.692902E-3
2.352E-2	1.078416E-3	-1.074573E-2	1.119045E-3	-7.692375E-3
2.353E-2	1.078308E-3	-1.074521E-2	1.118968E-3	-7.691848E-3
2.354E-2	1.078201E-3	-1.074468E-2	1.118891E-3	-7.691322E-3
2.355E-2	1.078093E-3	-1.074415E-2	1.118814E-3	-7.690795E-3
2.356E-2	1.077986E-3	-1.074362E-2	1.118737E-3	-7.690268E-3
2.357E-2	1.077878E-3	-1.07431E-2	1.11866E-3	-7.68974E-3
2.358E-2	1.077771E-3	-1.074257E-2	1.118583E-3	-7.689213E-3
2.359E-2	1.077663E-3	-1.074204E-2	1.118506E-3	-7.688686E-3
2.36E-2	1.077556E-3	-1.074151E-2	1.11843E-3	-7.688159E-3
2.361E-2	1.077449E-3	-1.074098E-2	1.118353E-3	-7.687632E-3
2.362E-2	1.077341E-3	-1.074046E-2	1.118276E-3	-7.687105E-3
2.363E-2	1.077234E-3	-1.073993E-2	1.118199E-3	-7.686577E-3
2.364E-2	1.077126E-3	-1.07394E-2	1.118122E-3	-7.68605E-3
2.365E-2	1.077019E-3	-1.073887E-2	1.118045E-3	-7.685522E-3
2.366E-2	1.076912E-3	-1.073834E-2	1.117968E-3	-7.684995E-3
2.367E-2	1.076804E-3	-1.073782E-2	1.117892E-3	-7.684468E-3
2.368E-2	1.076697E-3	-1.073729E-2	1.117815E-3	-7.68394E-3
2.369E-2	1.07659E-3	-1.073676E-2	1.117738E-3	-7.683412E-3
2.37E-2	1.076482E-3	-1.073623E-2	1.117661E-3	-7.682885E-3
2.371E-2	1.076375E-3	-1.07357E-2	1.117584E-3	-7.682357E-3
2.372E-2	1.076267E-3	-1.073517E-2	1.117507E-3	-7.681829E-3
2.373E-2	1.07616E-3	-1.073465E-2	1.117431E-3	-7.681302E-3
2.374E-2	1.076053E-3	-1.073412E-2	1.117354E-3	-7.680774E-3
2.375E-2	1.075945E-3	-1.073359E-2	1.117277E-3	-7.680246E-3
2.376E-2	1.075838E-3	-1.073306E-2	1.1172E-3	-7.679718E-3
2.377E-2	1.075731E-3	-1.073253E-2	1.117123E-3	-7.67919E-3
2.378E-2	1.075623E-3	-1.0732E-2	1.117047E-3	-7.678662E-3
2.379E-2	1.075516E-3	-1.073147E-2	1.11697E-3	-7.678134E-3
2.38E-2	1.075409E-3	-1.073094E-2	1.116893E-3	-7.677606E-3
2.381E-2	1.075301E-3	-1.073042E-2	1.116816E-3	-7.677078E-3
2.382E-2	1.075194E-3	-1.072989E-2	1.116739E-3	-7.67655E-3
2.383E-2	1.075087E-3	-1.072936E-2	1.116663E-3	-7.676021E-3
2.384E-2	1.07498E-3	-1.072883E-2	1.116586E-3	-7.675493E-3
2.385E-2	1.074872E-3	-1.07283E-2	1.116509E-3	-7.674965E-3
2.386E-2	1.074765E-3	-1.072777E-2	1.116432E-3	-7.674436E-3
2.387E-2	1.074658E-3	-1.072724E-2	1.116356E-3	-7.673908E-3
2.388E-2	1.07455E-3	-1.072671E-2	1.116279E-3	-7.67338E-3
2.389E-2	1.074443E-3	-1.072618E-2	1.116202E-3	-7.672851E-3
2.39E-2	1.074336E-3	-1.072565E-2	1.116126E-3	-7.672323E-3
2.391E-2	1.074229E-3	-1.072512E-2	1.116049E-3	-7.671794E-3
2.392E-2	1.074121E-3	-1.072459E-2	1.115972E-3	-7.671265E-3
2.393E-2	1.074014E-3	-1.072406E-2	1.115895E-3	-7.670737E-3
2.394E-2	1.073907E-3	-1.072354E-2	1.115819E-3	-7.670208E-3
2.395E-2	1.0738E-3	-1.072301E-2	1.115742E-3	-7.669679E-3
2.396E-2	1.073693E-3	-1.072248E-2	1.115665E-3	-7.66915E-3
2.397E-2	1.073585E-3	-1.072195E-2	1.115589E-3	-7.668622E-3
2.398E-2	1.073478E-3	-1.072142E-2	1.115512E-3	-7.668093E-3
2.399E-2	1.073371E-3	-1.072089E-2	1.115435E-3	-7.667564E-3
2.4E-2	1.073264E-3	-1.072036E-2	1.115359E-3	-7.667035E-3
2.401E-2	1.073156E-3	-1.071983E-2	1.115282E-3	-7.666506E-3
2.402E-2	1.073049E-3	-1.07193E-2	1.115205E-3	-7.665977E-3
2.403E-2	1.072942E-3	-1.071877E-2	1.115129E-3	-7.665447E-3
2.404E-2	1.072835E-3	-1.071824E-2	1.115052E-3	-7.664918E-3
2.405E-2	1.072728E-3	-1.071771E-2	1.114975E-3	-7.664389E-3
2.406E-2	1.072621E-3	-1.071718E-2	1.114899E-3	-7.66386E-3
2.407E-2	1.072513E-3	-1.071665E-2	1.114822E-3	-7.66333E-3
2.408E-2	1.072406E-3	-1.071612E-2	1.114745E-3	-7.662801E-3
2.409E-2	1.072299E-3	-1.071559E-2	1.114669E-3	-7.662272E-3
2.41E-2	1.072192E-3	-1.071506E-2	1.114592E-3	-7.661742E-3
2.411E-2	1.072085E-3	-1.071453E-2	1.114516E-3	-7.661213E-3
2.412E-2	1.071978E-3	-1.0714E-2	1.114439E-3	-7.660683E-3
2.413E-2	1.07187E-3	-1.071347E-2	1.114362E-3	-7.660154E-3
2.414E-2	1.071763E-3	-1.071294E-2	1.114286E-3	-7.659624E-3
2.415E-2	1.071656E-3	-1.071241E-2	1.114209E-3	-7.659094E-3
2.416E-2	1.071549E-3	-1.071187E-2	1.114133E-3	-7.658565E-3
2.417E-2	1.071442E-3	-1.071134E-2	1.114056E-3	-7.658035E-3
2.418E-2	1.071335E-3	-1.071081E-2	1.113979E-3	-7.657505E-3
2.419E-2	1.071228E-3	-1.071028E-2	1.113903E-3	-7.656975E-3
2.42E-2	1.071121E-3	-1.070975E-2	1.113826E-3	-7.656445E-3
2.421E-2	1.071014E-3	-1.070922E-2	1.11375E-3	-7.655915E-3
2.422E-2	1.070906E-3	-1.070869E-2	1.113673E-3	-7.655385E-3
2.423E-2	1.070799E-3	-1.070816E-2	1.113597E-3	-7.654855E-3
2.424E-2	1.070692E-3	-1.070763E-2	1.11352E-3	-7.654325E-3
2.425E-2	1.070585E-3	-1.07071E-2	1.113443E-3	-7.653795E-3
2.426E-2	1.070478E-3	-1.070657E-2	1.113367E-3	-7.653265E-3
2.427E-2	1.070371E-3	-1.070604E-2	1.11329E-3	-7.652735E-3
2.428E-2	1.070264E-3	-1.070551E-2	1.113214E-3	-7.652205E-3
2.429E-2	1.070157E-3	-1.070497E-2	1.113137E-3	-7.651674E-3
2.43E-2	1.07005E-3	-1.070444E-2	1.113061E-3	-7.651144E-3
2.431E-2	1.069943E-3	-1.070391E-2	1.112984E-3	-7.650614E-3
2.43259E-2	1.069776E-3	-1.028574E-2	1.112859E-3	-8.083891E-3
2.43418E-2	1.069616E-3	-9.86764E-3	1.112727E-3	-8.517118E-3
2.43577E-2	1.069462E-3	-9.449597E-3	1.112588E-3	-8.950292E-3
2.43736E-2	1.069315E-3	-9.031613E-3	1.112443E-3	-9.383411E-3
2.43895E-2	1.069175E-3	-8.613684E-3	1.11229E-3	-9.816471E-3
2.44054E-2	1.069041E-3	-8.195809E-3	1.11213E-3	-1.024947E-2
2.44213E-2	1.068914E-3	-7.777984E-3	1.111964E-3	-1.068241E-2
2.44372E-2	1.068794E-3	-7.360208E-3	1.111791E-3	-1.111528E-2
2.44531E-2	1.06868E-3	-6.942477E-3	1.111611E-3	-1.154808E-2
2.4469E-2	1.068573E-3	-6.524789E-3	1.111424E-3	-1.19808E-2
2.44849E-2	1.068473E-3	-6.107142E-3	1.11123E-3	-1.241346E-2
2.45008E-2	1.068379E-3	-5.689532E-3	1.111029E-3	-1.284603E-2
2.45167E-2	1.068292E-3	-5.271958E-3	1.110821E-3	-1.327853E-2
2.45326E-2	1.068211E-3	-4.854416E-3	1.110607E-3	-1.371095E-2
2.45485E-2	1.068138E-3	-4.436904E-3	1.110385E-3	-1.414328E-2
2.45644E-2	1.06807E-3	-4.019419E-3	1.110157E-3	-1.457552E-2
2.45803E-2	1.06801E-3	-3.601959E-3	1.109922E-3	-1.500767E-2
2.45962E-2	1.067956E-3	-3.184522E-3	1.10968E-3	-1.543973E-2
2.46121E-2	1.067908E-3	-2.767104E-3	1.109431E-3	-1.587169E-2
2.4628E-2	1.067868E-3	-2.349703E-3	1.109175E-3	-1.630355E-2
2.46439E-2	1.067834E-3	-1.932316E-3	1.108912E-3	-1.673531E-2
2.46598E-2	1.067806E-3	-1.514942E-3	1.108643E-3	-1.716697E-2
2.46757E-2	1.067786E-3	-1.097577E-3	1.108366E-3	-1.759852E-2
2.46916E-2	1.067771E-3	-6.802179E-4	1.108083E-3	-1.802997E-2
2.47075E-2	1.067764E-3	-2.628634E-4	1.107793E-3	-1.84613E-2
2.47234E-2	1.067763E-3	1.544895E-4	1.107496E-3	-1.889251E-2
2.47393E-2	1.067769E-3	5.718436E-4	1.107192E-3	-1.932361E-2
2.47552E-2	1.067781E-3	9.892013E-4	1.106881E-3	-1.975459E-2
2.47711E-2	1.0678E-3	1.406565E-3	1.106564E-3	-2.018545E-2
2.4787E-2	1.067826E-3	1.823938E-3	1.10624E-3	-2.061618E-2
2.48029E-2	1.067858E-3	2.241322E-3	1.105908E-3	-2.104678E-2
2.48188E-2	1.067897E-3	2.65872E-3	1.10557E-3	-2.147725E-2
2.48347E-2	1.067943E-3	3.076135E-3	1.105225E-3	-2.190759E-2
2.48506E-2	1.067995E-3	3.493569E-3	1.104874E-3	-2.233779E-2
2.48665E-2	1.068054E-3	3.911025E-3	1.104515E-3	-2.276786E-2
2.48824E-2	1.068119E-3	4.328505E-3	1.10415E-3	-2.319778E-2
2.48983E-2	1.068192E-3	4.746012E-3	1.103777E-3	-2.362756E-2
2.49142E-2	1.06827E-3	5.163549E-3	1.103398E-3	-2.405719E-2
2.49301E-2	1.068356E-3	5.581118E-3	1.103012E-3	-2.448667E-2
2.4946E-2	1.068448E-3	5.998721E-3	1.10262E-3	-2.4916E-2
2.49619E-2	1.068547E-3	6.416362E-3	1.10222E-3	-2.534518E-2
2.49778E-2	1.068652E-3	6.834043E-3	1.101814E-3	-2.57742E-2
2.49937E-2	1.068764E-3	7.251766E-3	1.1014E-3	-2.620306E-2
2.50096E-2	1.068883E-3	7.669535E-3	1.10098E-3	-2.663175E-2
2.50255E-2	1.069008E-3	8.087351E-3	1.100553E-3	-2.706028E-2
2.50414E-2	1.06914E-3	8.505217E-3	1.10012E-3	-2.748865E-2
2.50573E-2	1.069278E-3	8.923136E-3	1.099679E-3	-2.791684E-2
2.50732E-2	1.069423E-3	9.341111E-3	1.099232E-3	-2.834486E-2
2.50891E-2	1.069575E-3	9.759144E-3	1.098778E-3	-2.87727E-2
2.5105E-2	1.069734E-3	1.017724E-2	1.098317E-3	-2.920036E-2
2.51209E-2	1.069899E-3	1.059539E-2	1.097849E-3	-2.962785E-2
2.51368E-2	1.070071E-3	1.101362E-2	1.097375E-3	-3.005515E-2
2.51527E-2	1.070249E-3	1.143191E-2	1.096894E-3	-3.048226E-2
2.51686E-2	1.070434E-3	1.185027E-2	1.096406E-3	-3.090918E-2
2.51845E-2	1.070626E-3	1.22687E-2	1.095911E-3	-3.133591E-2
2.52004E-2	1.070824E-3	1.268722E-2	1.095409E-3	-3.176245E-2
2.52163E-2	1.071029E-3	1.310581E-2	1.094901E-3	-3.218879E-2
2.52322E-2	1.071241E-3	1.352448E-2	1.094385E-3	-3.261493E-2
2.52481E-2	1.07146E-3	1.394323E-2	1.093864E-3	-3.304087E-2
2.5264E-2	1.071685E-3	1.436208E-2	1.093335E-3	-3.34666E-2
2.52799E-2	1.071916E-3	1.478101E-2	1.092799E-3	-3.389213E-2
2.52958E-2	1.072155E-3	1.520003E-2	1.092257E-3	-3.431744E-2
2.53117E-2	1.0724E-3	1.561915E-2	1.091708E-3	-3.474254E-2
2.53276E-2	1.072651E-3	1.603836E-2	1.091152E-3	-3.516743E-2
2.53435E-2	1.07291E-3	1.645768E-2	1.09059E-3	-3.55921E-2
2.53594E-2	1.073175E-3	1.687709E-2	1.09002E-3	-3.601655E-2
2.53753E-2	1.073446E-3	1.729662E-2	1.089444E-3	-3.644077E-2
2.53912E-2	1.073725E-3	1.771624E-2	1.088862E-3	-3.686477E-2
2.54071E-2	1.07401E-3	1.813598E-2	1.088272E-3	-3.728854E-2
2.5423E-2	1.074301E-3	1.855583E-2	1.087676E-3	-3.771207E-2
2.54389E-2	1.0746E-3	1.89758E-2	1.087073E-3	-3.813538E-2
2.54548E-2	1.074905E-3	1.939588E-2	1.086463E-3	-3.855844E-2
2.54707E-2	1.075217E-3	1.981609E-2	1.085847E-3	-3.898127E-2
2.54866E-2	1.075535E-3	2.023642E-2	1.085223E-3	-3.940386E-2
2.55025E-2	1.07586E-3	2.065687E-2	1.084594E-3	-3.98262E-2
2.55184E-2	1.076192E-3	2.107745E-2	1.083957E-3	-4.024829E-2
2.55343E-2	1.07653E-3	2.149816E-2	1.083314E-3	-4.067013E-2
2.55502E-2	1.076876E-3	2.191901E-2	1.082664E-3	-4.109173E-2
2.55661E-2	1.077227E-3	2.233999E-2	1.082007E-3	-4.151306E-2
2.5582E-2	1.077586E-3	2.276111E-2	1.081344E-3	-4.193414E-2
2.55979E-2	1.077951E-3	2.318237E-2	1.080674E-3	-4.235496E-2
2.56138E-2	1.078323E-3	2.360378E-2	1.079997E-3	-4.277552E-2
2.56297E-2	1.078702E-3	2.402533E-2	1.079313E-3	-4.319581E-2
2.56456E-2	1.079087E-3	2.444703E-2	1.078623E-3	-4.361583E-2
2.56615E-2	1.079479E-3	2.486889E-2	1.077926E-3	-4.403558E-2
2.56774E-2	1.079878E-3	2.529089E-2	1.077223E-3	-4.445506E-2
2.56933E-2	1.080283E-3	2.571306E-2	1.076513E-3	-4.487426E-2
2.57092E-2	1.080696E-3	2.613538E-2	1.075796E-3	-4.529318E-2
2.57251E-2	1.081115E-3	2.655787E-2	1.075072E-3	-4.571183E-2
2.5741E-2	1.08154E-3	2.698052E-2	1.074342E-3	-4.613019E-2
2.57569E-2	1.081973E-3	2.740334E-2	1.073605E-3	-4.654826E-2
2.57728E-2	1.082412E-3	2.782633E-2	1.072862E-3	-4.696604E-2
2.57887E-2	1.082857E-3	2.824949E-2	1.072112E-3	-4.738354E-2
2.58046E-2	1.08331E-3	2.867282E-2	1.071355E-3	-4.780074E-2
2.58205E-2	1.083769E-3	2.909634E-2	1.070592E-3	-4.821764E-2
2.58364E-2	1.084235E-3	2.952003E-2	1.069822E-3	-4.863424E-2
2.58523E-2	1.084708E-3	2.994391E-2	1.069045E-3	-4.905054E-2
2.58682E-2	1.085187E-3	3.036797E-2	1.068262E-3	-4.946654E-2
2.58841E-2	1.085674E-3	3.079223E-2	1.067472E-3	-4.988223E-2
2.59E-2	1.086167E-3	3.121667E-2	1.066676E-3	-5.029761E-2
2.591E-2	1.086479E-3	3.121721E-2	1.066173E-3	-5.029707E-2
2.592E-2	1.086791E-3	3.121775E-2	1.06567E-3	-5.029653E-2
2.593E-2	1.087103E-3	3.121829E-2	1.065167E-3	-5.029599E-2
2.594E-2	1.087415E-3	3.121882E-2	1.064664E-3	-5.029546E-2
2.595E-2	1.087728E-3	3.121936E-2	1.064161E-3	-5.029492E-2
2.596E-2	1.08804E-3	3.12199E-2	1.063658E-3	-5.029438E-2
2.597E-2	1.088352E-3	3.122044E-2	1.063155E-3	-5.029384E-2
2.598E-2	1.088664E-3	3.122098E-2	1.062652E-3	-5.02933E-2
2.599E-2	1.088976E-3	3.122152E-2	1.062149E-3	-5.029276E-2
2.6E-2	1.089289E-3	3.122206E-2	1.061646E-3	-5.029222E-2
2.601E-2	1.089601E-3	3.122259E-2	1.061143E-3	-5.029168E-2
2.602E-2	1.089913E-3	3.122313E-2	1.06064E-3	-5.029114E-2
2.603E-2	1.090225E-3	3.122367E-2	1.060137E-3	-5.02906E-2
2.604E-2	1.090537E-3	3.122421E-2	1.059635E-3	-5.029006E-2
2.605E-2	1.09085E-3	3.122475E-2	1.059132E-3	-5.028953E-2
2.606E-2	1.091162E-3	3.122529E-2	1.058629E-3	-5.028899E-2
2.607E-2	1.091474E-3	3.122583E-2	1.058126E-3	-5.028845E-2
2.608E-2	1.091786E-3	3.122637E-2	1.057623E-3	-5.028791E-2
2.609E-2	1.092099E-3	3.12269E-2	1.05712E-3	-5.028737E-2
2.61E-2	1.092411E-3	3.122744E-2	1.056617E-3	-5.028683E-2
2.611E-2	1.092723E-3	3.122798E-2	1.056114E-3	-5.028629E-2
2.612E-2	1.093036E-3	3.122852E-2	1.055612E-3	-5.028575E-2
2.613E-2	1.093348E-3	3.122906E-2	1.055109E-3	-5.028521E-2
2.614E-2	1.09366E-3	3.12296E-2	1.054606E-3	-5.028467E-2
2.615E-2	1.093972E-3	3.123014E-2	1.054103E-3	-5.028413E-2
2.616E-2	1.094285E-3	3.123068E-2	1.0536E-3	-5.028359E-2
2.617E-2	1.094597E-3	3.123122E-2	1.053097E-3	-5.028305E-2
2.618E-2	1.094909E-3	3.123176E-2	1.052594E-3	-5.028251E-2
2.619E-2	1.095222E-3	3.12323E-2	1.052092E-3	-5.028197E-2
2.62E-2	1.095534E-3	3.123284E-2	1.051589E-3	-5.028143E-2
2.621E-2	1.095846E-3	3.123338E-2	1.051086E-3	-5.028089E-2
2.622E-2	1.096159E-3	3.123392E-2	1.050583E-3	-5.028035E-2
2.623E-2	1.096471E-3	3.123445E-2	1.05008E-3	-5.02798E-2
2.624E-2	1.096783E-3	3.123499E-2	1.049578E-3	-5.027926E-2
2.625E-2	1.097096E-3	3.123553E-2	1.049075E-3	-5.027872E-2
2.626E-2	1.097408E-3	3.123607E-2	1.048572E-3	-5.027818E-2
2.627E-2	1.09772E-3	3.123661E-2	1.048069E-3	-5.027764E-2
2.628E-2	1.098033E-3	3.123715E-2	1.047567E-3	-5.02771E-2
2.629E-2	1.098345E-3	3.123769E-2	1.047064E-3	-5.027656E-2
2.63E-2	1.098658E-3	3.123823E-2	1.046561E-3	-5.027602E-2
2.631E-2	1.09897E-3	3.123877E-2	1.046058E-3	-5.027548E-2
2.632E-2	1.099282E-3	3.123931E-2	1.045555E-3	-5.027494E-2
2.633E-2	1.099595E-3	3.123985E-2	1.045053E-3	-5.02744E-2
2.634E-2	1.099907E-3	3.124039E-2	1.04455E-3	-5.027386E-2
2.635E-2	1.10022E-3	3.124093E-2	1.044047E-3	-5.027331E-2
2.636E-2	1.100532E-3	3.124147E-2	1.043545E-3	-5.027277E-2
2.637E-2	1.100844E-3	3.124201E-2	1.043042E-3	-5.027223E-2
2.638E-2	1.101157E-3	3.124255E-2	1.042539E-3	-5.027169E-2
2.639E-2	1.101469E-3	3.124309E-2	1.042036E-3	-5.027115E-2
2.64E-2	1.101782E-3	3.124363E-2	1.041534E-3	-5.027061E-2
2.641E-2	1.102094E-3	3.124417E-2	1.041031E-3	-5.027007E-2
2.642E-2	1.102407E-3	3.124471E-2	1.040528E-3	-5.026952E-2
2.643E-2	1.102719E-3	3.124525E-2	1.040026E-3	-5.026898E-2
2.644E-2	1.103031E-3	3.12458E-2	1.039523E-3	-5.026844E-2
2.645E-2	1.103344E-3	3.124634E-2	1.03902E-3	-5.02679E-2
2.646E-2	1.103656E-3	3.124688E-2	1.038518E-3	-5.026736E-2
2.647E-2	1.103969E-3	3.124742E-2	1.038015E-3	-5.026682E-2
2.648E-2	1.104281E-3	3.124796E-2	1.037512E-3	-5.026627E-2
2.649E-2	1.104594E-3	3.12485E-2	1.03701E-3	-5.026573E-2
2.65E-2	1.104906E-3	3.124904E-2	1.036507E-3	-5.026519E-2
2.651E-2	1.105219E-3	3.124958E-2	1.036004E-3	-5.026465E-2
2.652E-2	1.105531E-3	3.125012E-2	1.035502E-3	-5.02641E-2
2.653E-2	1.105844E-3	3.125066E-2	1.034999E-3	-5.026356E-2
2.654E-2	1.106156E-3	3.12512E-2	1.034496E-3	-5.026302E-2
2.655E-2	1.106469E-3	3.125174E-2	1.033994E-3	-5.026248E-2
2.656E-2	1.106781E-3	3.125228E-2	1.033491E-3	-5.026194E-2
2.657E-2	1.107094E-3	3.125282E-2	1.032988E-3	-5.026139E-2
2.658E-2	1.107406E-3	3.125337E-2	1.032486E-3	-5.026085E-2
2.659E-2	1.107719E-3	3.125391E-2	1.031983E-3	-5.026031E-2
2.66E-2	1.108031E-3	3.125445E-2	1.031481E-3	-5.025977E-2
2.661E-2	1.108344E-3	3.125499E-2	1.030978E-3	-5.025922E-2
2.662E-2	1.108657E-3	3.125553E-2	1.030475E-3	-5.025868E-2
2.663E-2	1.108969E-3	3.125607E-2	1.029973E-3	-5.025814E-2
2.664E-2	1.109282E-3	3.125661E-2	1.02947E-3	-5.025759E-2
2.665E-2	1.109594E-3	3.125715E-2	1.028968E-3	-5.025705E-2
2.666E-2	1.109907E-3	3.12577E-2	1.028465E-3	-5.025651E-2
2.667E-2	1.110219E-3	3.125824E-2	1.027963E-3	-5.025596E-2
2.668E-2	1.110532E-3	3.125878E-2	1.02746E-3	-5.025542E-2
2.669E-2	1.110845E-3	3.125932E-2	1.026957E-3	-5.025488E-2
2.67E-2	1.111157E-3	3.125986E-2	1.026455E-3	-5.025434E-2
2.671E-2	1.11147E-3	3.12604E-2	1.025952E-3	-5.025379E-2
2.672E-2	1.111782E-3	3.126094E-2	1.02545E-3	-5.025325E-2
2.673E-2	1.112095E-3	3.126149E-2	1.024947E-3	-5.02527E-2
2.674E-2	1.112408E-3	3.126203E-2	1.024445E-3	-5.025216E-2
2.675E-2	1.11272E-3	3.126257E-2	1.023942E-3	-5.025162E-2
2.676E-2	1.113033E-3	3.126311E-2	1.02344E-3	-5.025107E-2
2.677E-2	1.113346E-3	3.126365E-2	1.022937E-3	-5.025053E-2
2.678E-2	1.113658E-3	3.12642E-2	1.022435E-3	-5.024999E-2
2.679E-2	1.113971E-3	3.126474E-2	1.021932E-3	-5.024944E-2
2.68E-2	1.114283E-3	3.126528E-2	1.02143E-3	-5.02489E-2
2.681E-2	1.114596E-3	3.126582E-2	1.020927E-3	-5.024836E-2
2.682E-2	1.114909E-3	3.126636E-2	1.020425E-3	-5.024781E-2
2.683E-2	1.115221E-3	3.126691E-2	1.019922E-3	-5.024727E-2
2.684E-2	1.115534E-3	3.126745E-2	1.01942E-3	-5.024672E-2
2.685E-2	1.115847E-3	3.126799E-2	1.018917E-3	-5.024618E-2
2.686E-2	1.116159E-3	3.126853E-2	1.018415E-3	-5.024563E-2
2.687E-2	1.116472E-3	3.126907E-2	1.017912E-3	-5.024509E-2
2.688E-2	1.116785E-3	3.126962E-2	1.01741E-3	-5.024455E-2
2.689E-2	1.117098E-3	3.127016E-2	1.016908E-3	-5.0244E-2
2.69E-2	1.11741E-3	3.12707E-2	1.016405E-3	-5.024346E-2
2.69159E-2	1.117901E-3	3.05034E-2	1.015612E-3	-4.954429E-2
2.69318E-2	1.11838E-3	2.973576E-2	1.01483E-3	-4.884566E-2
2.69477E-2	1.118847E-3	2.89678E-2	1.014059E-3	-4.814757E-2
2.69636E-2	1.119301E-3	2.819952E-2	1.013299E-3	-4.745E-2
2.69795E-2	1.119744E-3	2.743093E-2	1.01255E-3	-4.675295E-2
2.69954E-2	1.120174E-3	2.666204E-2	1.011812E-3	-4.605641E-2
2.70113E-2	1.120592E-3	2.589287E-2	1.011085E-3	-4.536037E-2
2.70272E-2	1.120997E-3	2.512341E-2	1.010369E-3	-4.466483E-2
2.70431E-2	1.12139E-3	2.435367E-2	1.009665E-3	-4.396978E-2
2.7059E-2	1.121772E-3	2.358367E-2	1.008971E-3	-4.327521E-2
2.70749E-2	1.12214E-3	2.281341E-2	1.008289E-3	-4.258111E-2
2.70908E-2	1.122497E-3	2.20429E-2	1.007617E-3	-4.188748E-2
2.71067E-2	1.122841E-3	2.127215E-2	1.006956E-3	-4.11943E-2
2.71226E-2	1.123174E-3	2.050117E-2	1.006307E-3	-4.050157E-2
2.71385E-2	1.123493E-3	1.972997E-2	1.005669E-3	-3.980929E-2
2.71544E-2	1.123801E-3	1.895855E-2	1.005041E-3	-3.911744E-2
2.71703E-2	1.124096E-3	1.818692E-2	1.004425E-3	-3.842602E-2
2.71862E-2	1.124379E-3	1.741509E-2	1.003819E-3	-3.773502E-2
2.72021E-2	1.12465E-3	1.664308E-2	1.003225E-3	-3.704443E-2
2.7218E-2	1.124909E-3	1.587088E-2	1.002641E-3	-3.635424E-2
2.72339E-2	1.125155E-3	1.509851E-2	1.002069E-3	-3.566445E-2
2.72498E-2	1.125389E-3	1.432597E-2	1.001507E-3	-3.497505E-2
2.72657E-2	1.12561E-3	1.355328E-2	1.000956E-3	-3.428604E-2
2.72816E-2	1.12582E-3	1.278044E-2	1.000417E-3	-3.35974E-2
2.72975E-2	1.126017E-3	1.200746E-2	9.99888E-4	-3.290912E-2
